timestamp,symbol,timeframe,value,price,signal
2024-06-01 19:00:00,BTC/USDT,1m,23822687530.31,24886204675.1,-
2024-06-01 19:01:00,BTC/USDT,1m,24357956965.21,25449614615.79,-
2024-06-01 19:02:00,BTC/USDT,1m,24897569984.57,25979676771.53,-
2024-06-01 19:03:00,BTC/USDT,1m,25444743723.47,26554515876.55,-
2024-06-01 19:04:00,BTC/USDT,1m,26017406642.31,27217021272.56,-
2024-06-01 19:05:00,BTC/USDT,1m,26604545190.8,27821897417.55,-
2024-06-01 19:06:00,BTC/USDT,1m,27204175109.8,28447764210.8,-
2024-06-01 19:07:00,BTC/USDT,1m,27824707719.72,29082339821.14,-
2024-06-01 19:08:00,BTC/USDT,1m,28467532516.55,29768639860.72,-
2024-06-01 19:09:00,BTC/USDT,1m,29103664569.68,30397681538.17,-
2024-06-01 19:10:00,BTC/USDT,1m,29761293809.91,31110043618.73,-
2024-06-01 19:11:00,BTC/USDT,1m,30436469300.29,31823641662.71,-
2024-06-01 19:12:00,BTC/USDT,1m,31127302000.01,32536503319.71,-
2024-06-01 19:13:00,BTC/USDT,1m,31822458505.28,33244422387.08,-
2024-06-01 19:14:00,BTC/USDT,1m,32537133783.1,33971057927.28,-
2024-06-01 19:15:00,BTC/USDT,1m,33263081858.66,34739783996.52,-
2024-06-01 19:16:00,BTC/USDT,1m,34001773145.75,35517098098.15,-
2024-06-01 19:17:00,BTC/USDT,1m,34757451033.5,36314892758.49,-
2024-06-01 19:18:00,BTC/USDT,1m,35546149206.2,37187913250.57,-
2024-06-01 19:19:00,BTC/USDT,1m,36355123571.03,38015929751.41,-
2024-06-01 19:20:00,BTC/USDT,1m,37182908563.44,38878708958.56,-
2024-06-01 19:21:00,BTC/USDT,1m,38029914931.32,39752129937.55,-
2024-06-01 19:22:00,BTC/USDT,1m,38887335882.32,40601997513.5,-
2024-06-01 19:23:00,BTC/USDT,1m,39756515877.54,41533813226.68,-
2024-06-01 19:24:00,BTC/USDT,1m,40651549177.07,42491096249.07,-
2024-06-01 19:25:00,BTC/USDT,1m,41564275567.59,43442340911.14,-
2024-06-01 19:26:00,BTC/USDT,1m,42485224159.84,44356872898.8,-
2024-06-01 19:27:00,BTC/USDT,1m,43438193327.35,45366843351.04,-
2024-06-01 19:28:00,BTC/USDT,1m,44412310510.06,46404399140.25,-
2024-06-01 19:29:00,BTC/USDT,1m,45399148730.85,47425287353.0,-
2024-06-01 19:30:00,BTC/USDT,1m,46395950366.28,48426349088.32,-
2024-06-01 19:31:00,BTC/USDT,1m,47418778568.77,49471013911.23,-
2024-06-01 19:32:00,BTC/USDT,1m,48453419348.23,50540047248.34,-
2024-06-01 19:33:00,BTC/USDT,1m,49511625378.78,51695429293.03,-
2024-06-01 19:34:00,BTC/USDT,1m,50602800251.33,52881161715.74,-
2024-06-01 19:35:00,BTC/USDT,1m,51726125500.55,54042975334.43,-
2024-06-01 19:36:00,BTC/USDT,1m,52886857565.15,55274674234.22,-
2024-06-01 19:37:00,BTC/USDT,1m,54091849954.32,56565009194.2,-
2024-06-01 19:38:00,BTC/USDT,1m,55310406075.82,57788209900.5,-
2024-06-01 19:39:00,BTC/USDT,1m,56546132754.24,59059795107.84,-
2024-06-01 19:40:00,BTC/USDT,1m,57800552415.33,60315073639.9,-
2024-06-01 19:41:00,BTC/USDT,1m,59084727866.75,61695551491.29,-
2024-06-01 19:42:00,BTC/USDT,1m,60377254512.07,63027642420.83,-
2024-06-01 19:43:00,BTC/USDT,1m,61686634470.63,64335109693.29,-
2024-06-01 19:44:00,BTC/USDT,1m,63022056891.78,65736907213.61,-
2024-06-01 19:45:00,BTC/USDT,1m,64402286641.78,67216222389.87,-
2024-06-01 19:46:00,BTC/USDT,1m,65803582349.18,68702030028.32,-
2024-06-01 19:47:00,BTC/USDT,1m,67235289172.47,70186176537.24,-
2024-06-01 19:48:00,BTC/USDT,1m,68731091875.84,71814123210.16,-
2024-06-01 19:49:00,BTC/USDT,1m,70284338511.87,73503140393.78,-
2024-06-01 19:50:00,BTC/USDT,1m,71870126890.61,75145164283.57,-
2024-06-01 19:51:00,BTC/USDT,1m,73511540727.07,76909099210.62,-
2024-06-01 19:52:00,BTC/USDT,1m,75203020489.6,78643575349.85,-
2024-06-01 19:53:00,BTC/USDT,1m,76916978116.34,80383911343.87,-
2024-06-01 19:54:00,BTC/USDT,1m,78628312521.11,82059812417.63,-
2024-06-01 19:55:00,BTC/USDT,1m,80380359770.2,83905400529.05,-
2024-06-01 19:56:00,BTC/USDT,1m,82155903777.01,85786819244.63,-
2024-06-01 19:57:00,BTC/USDT,1m,83961242894.95,87670270939.57,-
2024-06-01 19:58:00,BTC/USDT,1m,85786777095.38,89511582346.04,-
2024-06-01 19:59:00,BTC/USDT,1m,87679018837.41,91521021127.74,-
2024-06-01 20:00:00,BTC/USDT,1m,89598013935.4,93500376019.04,-
2024-06-01 20:01:00,BTC/USDT,1m,91557010672.59,95581802930.57,-
2024-06-01 20:02:00,BTC/USDT,1m,93572418495.66,97747310054.9,-
2024-06-01 20:03:00,BTC/USDT,1m,95686015016.13,100079564948.42,-
2024-06-01 20:04:00,BTC/USDT,1m,97818196913.61,102181930615.12,-
2024-06-01 20:05:00,BTC/USDT,1m,99993178095.88,104375281930.38,-
2024-06-01 20:06:00,BTC/USDT,1m,102188966433.93,106560744620.82,-
2024-06-01 20:07:00,BTC/USDT,1m,104450184308.33,109053399426.91,-
2024-06-01 20:08:00,BTC/USDT,1m,106714943815.35,111403362483.53,-
2024-06-01 20:09:00,BTC/USDT,1m,109029241665.35,113753419865.13,-
2024-06-01 20:10:00,BTC/USDT,1m,111410254759.59,116280347401.55,-
2024-06-01 20:11:00,BTC/USDT,1m,113882414878.77,118921545216.72,-
2024-06-01 20:12:00,BTC/USDT,1m,116376597196.87,121524311017.43,-
2024-06-01 20:13:00,BTC/USDT,1m,118958474009.62,124312746547.25,-
2024-06-01 20:14:00,BTC/USDT,1m,121633332186.25,127127710748.31,-
2024-06-01 20:15:00,BTC/USDT,1m,124363214906.15,129929761001.02,-
2024-06-01 20:16:00,BTC/USDT,1m,127158084432.14,132895892846.69,-
2024-06-01 20:17:00,BTC/USDT,1m,130064635715.64,136057067434.94,-
2024-06-01 20:18:00,BTC/USDT,1m,133017558122.45,139077358581.29,-
2024-06-01 20:19:00,BTC/USDT,1m,136054317820.91,142311509240.61,-
2024-06-01 20:20:00,BTC/USDT,1m,139200171070.34,145659027248.17,-
2024-06-01 20:21:00,BTC/USDT,1m,142407686727.19,148933471130.94,-
2024-06-01 20:22:00,BTC/USDT,1m,145674784476.9,152392556183.47,-
2024-06-01 20:23:00,BTC/USDT,1m,149066628057.27,156036576483.16,-
2024-06-01 20:24:00,BTC/USDT,1m,152518225872.97,159569498319.12,-
2024-06-01 20:25:00,BTC/USDT,1m,156019871848.76,163167257127.1,-
2024-06-01 20:26:00,BTC/USDT,1m,159632779534.83,166998009561.3,-
2024-06-01 20:27:00,BTC/USDT,1m,163362915504.1,171043236029.82,-
2024-06-01 20:28:00,BTC/USDT,1m,167123207001.33,174838033969.29,-
2024-06-01 20:29:00,BTC/USDT,1m,170959837456.42,178752650594.6,-
2024-06-01 20:30:00,BTC/USDT,1m,174888453210.46,182810335897.27,-
2024-06-01 20:31:00,BTC/USDT,1m,178814799079.67,186629738907.39,-
2024-06-01 20:32:00,BTC/USDT,1m,182781176903.33,190875125148.12,-
2024-06-01 20:33:00,BTC/USDT,1m,186878196266.76,195323130786.4,-
2024-06-01 20:34:00,BTC/USDT,1m,191051199893.8,199617668729.83,-
2024-06-01 20:35:00,BTC/USDT,1m,195281753009.86,203963101477.55,-
2024-06-01 20:36:00,BTC/USDT,1m,199690942202.14,208675684868.82,-
2024-06-01 20:37:00,BTC/USDT,1m,204162202516.85,213231426721.66,-
2024-06-01 20:38:00,BTC/USDT,1m,208685831984.76,217941278125.92,-
2024-06-01 20:39:00,BTC/USDT,1m,213365169456.27,223014356087.4,-
2024-06-01 20:40:00,BTC/USDT,1m,218169335400.38,227983931198.08,-
2024-06-01 20:41:00,BTC/USDT,1m,223059509301.06,233126554372.24,-
2024-06-01 20:42:00,BTC/USDT,1m,228102027630.65,238444018369.59,-
2024-06-01 20:43:00,BTC/USDT,1m,233285131701.39,243856798479.62,-
2024-06-01 20:44:00,BTC/USDT,1m,238517993608.61,249178665623.53,-
2024-06-01 20:45:00,BTC/USDT,1m,243909364146.13,254940783885.67,-
2024-06-01 20:46:00,BTC/USDT,1m,249385577166.82,260507619475.67,-
2024-06-01 20:47:00,BTC/USDT,1m,254919734280.24,266114803936.7,-
2024-06-01 20:48:00,BTC/USDT,1m,260523935459.64,271877804376.64,-
2024-06-01 20:49:00,BTC/USDT,1m,266298776168.83,278052869169.46,-
2024-06-01 20:50:00,BTC/USDT,1m,272191680583.95,284405305961.26,-
2024-06-01 20:51:00,BTC/USDT,1m,278349951131.0,291298972210.94,-
2024-06-01 20:52:00,BTC/USDT,1m,284693320428.63,297831650424.85,-
2024-06-01 20:53:00,BTC/USDT,1m,291223616302.07,304529283743.86,-
2024-06-01 20:54:00,BTC/USDT,1m,297877917313.69,311324374227.52,-
2024-06-01 20:55:00,BTC/USDT,1m,304610513096.11,318068284873.37,-
2024-06-01 20:56:00,BTC/USDT,1m,311391896627.37,325205889867.25,-
2024-06-01 20:57:00,BTC/USDT,1m,318368592105.02,332715127813.12,-
2024-06-01 20:58:00,BTC/USDT,1m,325548185846.76,340427252452.56,-
2024-06-01 20:59:00,BTC/USDT,1m,332849942108.04,347833155533.91,-
2024-06-01 21:00:00,BTC/USDT,1m,340372535668.49,355681252675.6,-
2024-06-01 21:01:00,BTC/USDT,1m,348063215865.69,363659290853.27,-
2024-06-01 21:02:00,BTC/USDT,1m,355916362405.72,371980860513.25,-
2024-06-01 21:03:00,BTC/USDT,1m,363909576283.09,380393321839.42,-
2024-06-01 21:04:00,BTC/USDT,1m,372097052935.62,388770538796.58,-
2024-06-01 21:05:00,BTC/USDT,1m,380479345995.08,397592717972.9,-
2024-06-01 21:06:00,BTC/USDT,1m,389086859576.29,406696858759.31,-
2024-06-01 21:07:00,BTC/USDT,1m,397851336585.49,415803245559.24,-
2024-06-01 21:08:00,BTC/USDT,1m,406789475249.06,425084015157.27,-
2024-06-01 21:09:00,BTC/USDT,1m,416010080749.86,434873566300.6,-
2024-06-01 21:10:00,BTC/USDT,1m,425494445107.08,445014539758.97,-
2024-06-01 21:11:00,BTC/USDT,1m,435073670702.01,454592986733.97,-
2024-06-01 21:12:00,BTC/USDT,1m,444837488951.22,464622336805.31,-
2024-06-01 21:13:00,BTC/USDT,1m,454830527665.54,475049208728.83,-
2024-06-01 21:14:00,BTC/USDT,1m,464933479234.72,485388324146.51,-
2024-06-01 21:15:00,BTC/USDT,1m,475276170632.43,496727996747.54,-
2024-06-01 21:16:00,BTC/USDT,1m,485958797042.07,508006118782.18,-
2024-06-01 21:17:00,BTC/USDT,1m,496958098548.98,519618844339.83,-
2024-06-01 21:18:00,BTC/USDT,1m,508334022588.27,531928828925.31,-
2024-06-01 21:19:00,BTC/USDT,1m,520130975289.54,544373087652.82,-
2024-06-01 21:20:00,BTC/USDT,1m,532320289231.68,557674566458.26,-
2024-06-01 21:21:00,BTC/USDT,1m,544807378921.06,570441567229.06,-
2024-06-01 21:22:00,BTC/USDT,1m,557641100334.01,583787451404.61,-
2024-06-01 21:23:00,BTC/USDT,1m,570737749449.69,597412074503.7,-
2024-06-01 21:24:00,BTC/USDT,1m,584388596434.57,612627322577.24,-
2024-06-01 21:25:00,BTC/USDT,1m,598155056519.28,626506866881.81,-
2024-06-01 21:26:00,BTC/USDT,1m,612300693060.33,641169749934.29,-
2024-06-01 21:27:00,BTC/USDT,1m,626606663763.7,655317304921.44,-
2024-06-01 21:28:00,BTC/USDT,1m,641000958895.81,669383550164.26,-
2024-06-01 21:29:00,BTC/USDT,1m,655491427112.44,685079663660.39,-
2024-06-01 21:30:00,BTC/USDT,1m,670193127682.32,700015369731.23,-
2024-06-01 21:31:00,BTC/USDT,1m,685196241770.43,716185320374.81,-
2024-06-01 21:32:00,BTC/USDT,1m,700710521649.56,732888704317.12,-
2024-06-01 21:33:00,BTC/USDT,1m,716802488410.98,749843383971.33,-
2024-06-01 21:34:00,BTC/USDT,1m,733239629152.47,767265367367.88,-
2024-06-01 21:35:00,BTC/USDT,1m,750160765652.68,784621052232.25,-
2024-06-01 21:36:00,BTC/USDT,1m,767453688329.52,802649933759.03,-
2024-06-01 21:37:00,BTC/USDT,1m,784981391512.03,820527220229.66,-
2024-06-01 21:38:00,BTC/USDT,1m,802951891005.81,839695881440.22,-
2024-06-01 21:39:00,BTC/USDT,1m,821281582975.78,858913827217.76,-
2024-06-01 21:40:00,BTC/USDT,1m,840182784224.22,879127058474.44,-
2024-06-01 21:41:00,BTC/USDT,1m,859585314913.5,899662587205.44,-
2024-06-01 21:42:00,BTC/USDT,1m,879596053995.98,920580915642.03,-
2024-06-01 21:43:00,BTC/USDT,1m,900406345988.76,943747341404.15,-
2024-06-01 21:44:00,BTC/USDT,1m,921650227806.74,965133236307.62,-
2024-06-01 21:45:00,BTC/USDT,1m,943362097442.03,987686406650.9,-
2024-06-01 21:46:00,BTC/USDT,1m,965644194068.91,1011073070339.83,-
2024-06-01 21:47:00,BTC/USDT,1m,988704094160.09,1035880416097.94,-
2024-06-01 21:48:00,BTC/USDT,1m,1011711109127.8,1058782416242.72,-
2024-06-01 21:49:00,BTC/USDT,1m,1035149395204.24,1082324666689.8,-
2024-06-01 21:50:00,BTC/USDT,1m,1058934899629.51,1106613928777.26,-
2024-06-01 21:51:00,BTC/USDT,1m,1083064553113.74,1131721337760.98,-
2024-06-01 21:52:00,BTC/USDT,1m,1107685641781.07,1158985859434.61,-
2024-06-01 21:53:00,BTC/USDT,1m,1133093444698.67,1185821430830.68,-
2024-06-01 21:54:00,BTC/USDT,1m,1159085784926.97,1212286367831.33,-
2024-06-01 21:55:00,BTC/USDT,1m,1185867450907.43,1240522258679.57,-
2024-06-01 21:56:00,BTC/USDT,1m,1213057119084.72,1267669678647.43,-
2024-06-01 21:57:00,BTC/USDT,1m,1240830564598.27,1297853087002.32,-
2024-06-01 21:58:00,BTC/USDT,1m,1269631814644.15,1329827681060.08,-
2024-06-01 21:59:00,BTC/USDT,1m,1299524015938.82,1361747374304.72,-
2024-06-01 22:00:00,BTC/USDT,1m,1329873728016.63,1392270819068.62,-
2024-06-01 22:01:00,BTC/USDT,1m,1361268459024.45,1424643333686.49,-
2024-06-01 22:02:00,BTC/USDT,1m,1393440969820.94,1458715640984.79,-
2024-06-01 22:03:00,BTC/USDT,1m,1425981338968.43,1492529526797.51,-
2024-06-01 22:04:00,BTC/USDT,1m,1459250614095.59,1528093749940.56,-
2024-06-01 22:05:00,BTC/USDT,1m,1493413097241.88,1563083234800.03,-
2024-06-01 22:06:00,BTC/USDT,1m,1528056083879.82,1597858266876.21,-
2024-06-01 22:07:00,BTC/USDT,1m,1563455599070.47,1635713216938.04,-
2024-06-01 22:08:00,BTC/USDT,1m,1599984487349.0,1675173968190.15,-
2024-06-01 22:09:00,BTC/USDT,1m,1637301317790.62,1714677902148.65,-
2024-06-01 22:10:00,BTC/USDT,1m,1675992792817.69,1756540609935.39,-
2024-06-01 22:11:00,BTC/USDT,1m,1716176361676.62,1798776111170.87,-
2024-06-01 22:12:00,BTC/USDT,1m,1757077632133.87,1840219569224.31,-
2024-06-01 22:13:00,BTC/USDT,1m,1798621677700.31,1882894196022.32,-
2024-06-01 22:14:00,BTC/USDT,1m,1840816544067.73,1925652233985.75,-
2024-06-01 22:15:00,BTC/USDT,1m,1883918361693.02,1972049698061.86,-
2024-06-01 22:16:00,BTC/USDT,1m,1928257535421.49,2020471979813.19,-
2024-06-01 22:17:00,BTC/USDT,1m,1974139773682.28,2069630760528.28,-
2024-06-01 22:18:00,BTC/USDT,1m,2021063122186.59,2117510938543.85,-
2024-06-01 22:19:00,BTC/USDT,1m,2069592936206.92,2168301304087.41,-
2024-06-01 22:20:00,BTC/USDT,1m,2118960837176.97,2218889202912.12,-
2024-06-01 22:21:00,BTC/USDT,1m,2169508116917.01,2273208378513.41,-
2024-06-01 22:22:00,BTC/USDT,1m,2221569817498.68,2329939263436.6,-
2024-06-01 22:23:00,BTC/USDT,1m,2275148413946.11,2385403920781.01,-
2024-06-01 22:24:00,BTC/USDT,1m,2329993724211.69,2442527855415.29,-
2024-06-01 22:25:00,BTC/USDT,1m,2387009771815.55,2503969440931.44,-
2024-06-01 22:26:00,BTC/USDT,1m,2445177845153.86,2564048745204.94,-
2024-06-01 22:27:00,BTC/USDT,1m,2504267389358.28,2625386984458.73,-
2024-06-01 22:28:00,BTC/USDT,1m,2564789086840.87,2688012408193.97,-
2024-06-01 22:29:00,BTC/USDT,1m,2626810838075.07,2752636611586.27,-
2024-06-01 22:30:00,BTC/USDT,1m,2690228705213.7,2821058776624.61,-
2024-06-01 22:31:00,BTC/USDT,1m,2755562611947.98,2890718278876.32,-
2024-06-01 22:32:00,BTC/USDT,1m,2823982939339.61,2967488621416.9,-
2024-06-01 22:33:00,BTC/USDT,1m,2894751842385.72,3041856923424.51,-
2024-06-01 22:34:00,BTC/USDT,1m,2967802454700.56,3117889673160.47,-
2024-06-01 22:35:00,BTC/USDT,1m,3042677097954.06,3195431992892.1,-
2024-06-01 22:36:00,BTC/USDT,1m,3119375021393.0,3274207896071.01,-
2024-06-01 22:37:00,BTC/USDT,1m,3196276813657.81,3351997582740.98,-
2024-06-01 22:38:00,BTC/USDT,1m,3274545852248.52,3433202116378.04,-
2024-06-01 22:39:00,BTC/USDT,1m,3354490060199.06,3517610712913.18,-
2024-06-01 22:40:00,BTC/USDT,1m,3435218037457.6,3599071879184.79,-
2024-06-01 22:41:00,BTC/USDT,1m,3517511593483.48,3685675676200.39,-
2024-06-01 22:42:00,BTC/USDT,1m,3603092479351.63,3779902012081.74,-
2024-06-01 22:43:00,BTC/USDT,1m,3690675340500.33,3871116422121.53,-
2024-06-01 22:44:00,BTC/USDT,1m,3780736895772.1,3967918489272.05,-
2024-06-01 22:45:00,BTC/USDT,1m,3874411829103.81,4067446545843.32,-
2024-06-01 22:46:00,BTC/USDT,1m,3971378237649.61,4170507718929.41,-
2024-06-01 22:47:00,BTC/USDT,1m,4070682948784.37,4276425567755.56,-
2024-06-01 22:48:00,BTC/USDT,1m,4173092661777.56,4383164987087.47,-
2024-06-01 22:49:00,BTC/USDT,1m,4278767812238.64,4496294241577.46,-
2024-06-01 22:50:00,BTC/USDT,1m,4387551970500.66,4611367337153.42,-
2024-06-01 22:51:00,BTC/USDT,1m,4498854588004.21,4727020806447.13,-
2024-06-01 22:52:00,BTC/USDT,1m,4612937859273.7,4846841924103.01,-
2024-06-01 22:53:00,BTC/USDT,1m,4729889141998.25,4967921400710.22,-
2024-06-01 22:54:00,BTC/USDT,1m,4849801889234.48,5095857977758.62,-
2024-06-01 22:55:00,BTC/USDT,1m,4971093651218.09,5217826147071.47,-
2024-06-01 22:56:00,BTC/USDT,1m,5094770462269.69,5345404861705.14,-
2024-06-01 22:57:00,BTC/USDT,1m,5220250989518.17,5474244560345.42,-
2024-06-01 22:58:00,BTC/USDT,1m,5349748413848.56,5615408522362.17,-
2024-06-01 22:59:00,BTC/USDT,1m,5481242356229.69,5753327689664.26,-
2024-06-01 23:00:00,BTC/USDT,1m,5617554491934.58,5899386825595.89,-
2024-06-01 23:01:00,BTC/USDT,1m,5757197340912.62,6043619106595.36,-
2024-06-01 23:02:00,BTC/USDT,1m,5901686144730.53,6196688579434.95,-
2024-06-01 23:03:00,BTC/USDT,1m,6047898352317.5,6346469560297.04,-
2024-06-01 23:04:00,BTC/USDT,1m,6198943877684.52,6508555316499.36,-
2024-06-01 23:05:00,BTC/USDT,1m,6353482599244.82,6672080433397.36,-
2024-06-01 23:06:00,BTC/USDT,1m,6511863333657.02,6835522778656.38,-
2024-06-01 23:07:00,BTC/USDT,1m,6671459320792.27,6994668515111.2,-
2024-06-01 23:08:00,BTC/USDT,1m,6834401128933.87,7161178601005.04,-
2024-06-01 23:09:00,BTC/USDT,1m,7001527123370.49,7344185288682.45,-
2024-06-01 23:10:00,BTC/USDT,1m,7171103135482.97,7519960493959.77,-
2024-06-01 23:11:00,BTC/USDT,1m,7347352732477.85,7716770763630.81,-
2024-06-01 23:12:00,BTC/USDT,1m,7529301873076.07,7904414218102.28,-
2024-06-01 23:13:00,BTC/USDT,1m,7718518957831.4,8107264024781.69,-
2024-06-01 23:14:00,BTC/USDT,1m,7910212764983.41,8302654324442.51,-
2024-06-01 23:15:00,BTC/USDT,1m,8106993060381.66,8503861970951.0,-
2024-06-01 23:16:00,BTC/USDT,1m,8306518818280.66,8714399553125.81,-
2024-06-01 23:17:00,BTC/USDT,1m,8511774659635.56,8930693424876.81,-
2024-06-01 23:18:00,BTC/USDT,1m,8721125747955.67,9154019466382.21,-
2024-06-01 23:19:00,BTC/USDT,1m,8937223011721.08,9383140643269.58,-
2024-06-01 23:20:00,BTC/USDT,1m,9161052472576.19,9623009275226.55,-
2024-06-01 23:21:00,BTC/USDT,1m,9390709872140.84,9862686550949.05,-
2024-06-01 23:22:00,BTC/USDT,1m,9629445138250.12,10124369755423.19,-
2024-06-01 23:23:00,BTC/USDT,1m,9875962849404.13,10386608022152.26,-
2024-06-01 23:24:00,BTC/USDT,1m,10129924342110.98,10652948106803.83,-
2024-06-01 23:25:00,BTC/USDT,1m,10391819269960.53,10932483914474.32,-
2024-06-01 23:26:00,BTC/USDT,1m,10665228876737.26,11229734584832.72,-
2024-06-01 23:27:00,BTC/USDT,1m,10945183228853.51,11524141516004.41,-
2024-06-01 23:28:00,BTC/USDT,1m,11231904742780.74,11820215591788.39,-
2024-06-01 23:29:00,BTC/USDT,1m,11526951660538.46,12128182695592.46,-
2024-06-01 23:30:00,BTC/USDT,1m,11829500204916.54,12445226636364.74,-
2024-06-01 23:31:00,BTC/USDT,1m,12136946000129.48,12766963560897.38,-
2024-06-01 23:32:00,BTC/USDT,1m,12451989308759.2,13099358059153.0,-
2024-06-01 23:33:00,BTC/USDT,1m,12773274302847.98,13426640562232.3,-
2024-06-01 23:34:00,BTC/USDT,1m,13104385402600.08,13783738194352.95,-
2024-06-01 23:35:00,BTC/USDT,1m,13445740623895.44,14152002742841.58,-
2024-06-01 23:36:00,BTC/USDT,1m,13798844924881.14,14532485065825.88,-
2024-06-01 23:37:00,BTC/USDT,1m,14159743739263.69,14903852131065.73,-
2024-06-01 23:38:00,BTC/USDT,1m,14535125906644.92,15303551399138.47,-
2024-06-01 23:39:00,BTC/USDT,1m,14919797165981.96,15707094491038.13,-
2024-06-01 23:40:00,BTC/USDT,1m,15316192221668.04,16133978021271.96,-
2024-06-01 23:41:00,BTC/USDT,1m,15718344391808.68,16543245916529.11,-
2024-06-01 23:42:00,BTC/USDT,1m,16138245280515.07,17003356574597.65,-
2024-06-01 23:43:00,BTC/USDT,1m,16563806312062.04,17431356556873.31,-
2024-06-01 23:44:00,BTC/USDT,1m,17003185480987.7,17903990335666.48,-
2024-06-01 23:45:00,BTC/USDT,1m,17452516586392.42,18380633548295.53,-
2024-06-01 23:46:00,BTC/USDT,1m,17912666871729.41,18843997343214.07,-
2024-06-01 23:47:00,BTC/USDT,1m,18385711034734.63,19368577389623.77,-
2024-06-01 23:48:00,BTC/USDT,1m,18875955593261.56,19882579349507.96,-
2024-06-01 23:49:00,BTC/USDT,1m,19377274870557.92,20410586722148.27,-
2024-06-01 23:50:00,BTC/USDT,1m,19891762178617.79,20953070088594.89,-
2024-06-01 23:51:00,BTC/USDT,1m,20432093918588.76,21545656043068.89,-
2024-06-01 23:52:00,BTC/USDT,1m,20984889232273.29,22132553958046.43,-
2024-06-01 23:53:00,BTC/USDT,1m,21553397844124.04,22725122408761.73,-
2024-06-01 23:54:00,BTC/USDT,1m,22141248770256.58,23349841352810.94,-
2024-06-01 23:55:00,BTC/USDT,1m,22750101690685.72,23997334690740.64,-
2024-06-01 23:56:00,BTC/USDT,1m,23375285765669.08,24671576417985.65,-
2024-06-01 23:57:00,BTC/USDT,1m,24023990649005.0,25376078374726.04,-
2024-06-01 23:58:00,BTC/USDT,1m,24690237467007.92,26056356498776.31,-
2024-06-01 23:59:00,BTC/USDT,1m,25374370164460.26,26770504840072.69,-
2024-06-02 00:00:00,BTC/USDT,1m,26080472639542.36,27527847066151.09,-
2024-06-02 00:01:00,BTC/USDT,1m,26800850995311.95,28273468196833.62,-
2024-06-02 00:02:00,BTC/USDT,1m,27541777201630.04,29080709406316.51,-
2024-06-02 00:03:00,BTC/USDT,1m,28302441704256.96,29859679011910.86,-
2024-06-02 00:04:00,BTC/USDT,1m,29081666037873.96,30666626508157.68,-
2024-06-02 00:05:00,BTC/USDT,1m,29877145291320.65,31505243333384.56,-
2024-06-02 00:06:00,BTC/USDT,1m,30697622970412.51,32375856592292.95,-
2024-06-02 00:07:00,BTC/USDT,1m,31537965652418.34,33282422816345.67,-
2024-06-02 00:08:00,BTC/USDT,1m,32405191790923.38,34195809704436.05,-
2024-06-02 00:09:00,BTC/USDT,1m,33290942475277.14,35095379929926.48,-
2024-06-02 00:10:00,BTC/USDT,1m,34204427138779.64,36072666650897.05,-
2024-06-02 00:11:00,BTC/USDT,1m,35148701487019.58,37097228333492.63,-
2024-06-02 00:12:00,BTC/USDT,1m,36116981853692.93,38123824649712.44,-
2024-06-02 00:13:00,BTC/USDT,1m,37115034166585.34,39186071268898.09,-
2024-06-02 00:14:00,BTC/USDT,1m,38155697744137.92,40298697817689.33,-
2024-06-02 00:15:00,BTC/USDT,1m,39236911263810.02,41478734249257.61,-
2024-06-02 00:16:00,BTC/USDT,1m,40345049015280.9,42637917090847.06,-
2024-06-02 00:17:00,BTC/USDT,1m,41484723833584.67,43822198741231.29,-
2024-06-02 00:18:00,BTC/USDT,1m,42654040812008.4,45032656161016.7,-
2024-06-02 00:19:00,BTC/USDT,1m,43857626923035.56,46316628372825.17,-
2024-06-02 00:20:00,BTC/USDT,1m,45088213724853.39,47631668258346.74,-
2024-06-02 00:21:00,BTC/USDT,1m,46350012604089.25,48946911487026.34,-
2024-06-02 00:22:00,BTC/USDT,1m,47641246436508.33,50278367903326.7,-
2024-06-02 00:23:00,BTC/USDT,1m,48979702376366.73,51724935860308.73,-
2024-06-02 00:24:00,BTC/USDT,1m,50355799415099.45,53197113566488.74,-
2024-06-02 00:25:00,BTC/USDT,1m,51772380190475.33,54714572135226.11,-
2024-06-02 00:26:00,BTC/USDT,1m,53234202668205.0,56256023875674.73,-
2024-06-02 00:27:00,BTC/USDT,1m,54760463510819.3,57909672116398.17,-
2024-06-02 00:28:00,BTC/USDT,1m,56316383466057.5,59504535636499.76,-
2024-06-02 00:29:00,BTC/USDT,1m,57928225676599.46,61256324619198.53,-
2024-06-02 00:30:00,BTC/USDT,1m,59585663953797.56,63001763521216.64,-
2024-06-02 00:31:00,BTC/USDT,1m,61292198275967.06,64788695486522.21,-
2024-06-02 00:32:00,BTC/USDT,1m,63039048607951.27,66643923776319.17,-
2024-06-02 00:33:00,BTC/USDT,1m,64827942138985.64,68449003291671.61,-
2024-06-02 00:34:00,BTC/USDT,1m,66643497102547.77,70334099437009.26,-
2024-06-02 00:35:00,BTC/USDT,1m,68524667748001.73,72407616748486.45,-
2024-06-02 00:36:00,BTC/USDT,1m,70446125042761.81,74395981960322.58,-
2024-06-02 00:37:00,BTC/USDT,1m,72420250231390.73,76514549719463.78,-
2024-06-02 00:38:00,BTC/USDT,1m,74468911669093.66,78692310480186.28,-
2024-06-02 00:39:00,BTC/USDT,1m,76607379437828.55,81026438280683.67,-
